지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,16시~17시,39,39,78,70.0,40,56.99999999999999
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,07시~08시,236,182,418,15.0,78,56.99999999999999
시흥시, 12,삼미시장-김포공항국내선(9번홈),2,평일,20시~21시,202,211,413,15.0,67,56.99999999999999
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,18시~19시,227,203,430,20.0,99,56.99999999999999
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,15시~16시,225,204,429,20.0,99,56.99999999999999
안산시, 55,본오동종점-오이도차고지,2,평일,16시~17시,466,548,1014,9.0,93,56.00000000000001
안산시, 55,본오동종점-오이도차고지,2,평일,08시~09시,459,537,996,9.0,93,56.00000000000001
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,15시~16시,90,80,170,32.5,65,56.00000000000001
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,12시~13시,359,346,705,11.5,92,56.00000000000001
광명시, 2(광명),스타필드시티부천-안양역,2,평일,11시~12시,506,475,981,8.0,90,56.00000000000001
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,14시~15시,455,449,904,12.5,128,56.00000000000001
부천시, 23-2,계수동종점-라일락마을어린이공원,2,평일,20시~21시,361,339,700,8.5,69,56.00000000000001
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,09시~10시,227,244,471,15.0,78,55.00000000000001
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,13시~14시,48,35,83,60.0,65,55.00000000000001
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,13시~14시,229,208,437,15.0,78,55.00000000000001
안양시, 81,목감호수품애.중흥S클래스-안양역,2,평일,13시~14시,202,220,422,13.0,39,55.00000000000001
시흥시, 21,오이도차고지-태영아파트,2,평일,16시~17시,187,176,363,25.0,107,55.00000000000001
광명시, 39,매화초등학교-개봉역,2,평일,11시~12시,128,111,239,20.5,45,55.00000000000001
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,19시~20시,88,105,193,32.5,65,55.00000000000001
광명시, 1(광명),거모동-개봉역,2,평일,10시~11시,557,523,1080,8.5,108,55.00000000000001
안양시, 81,목감호수품애.중흥S클래스-안양역,2,평일,09시~10시,203,207,410,13.0,39,55.00000000000001
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,12시~13시,224,198,422,15.0,78,54.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,08시~09시,227,244,471,11.5,25,54.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),2,평일,09시~10시,194,204,398,15.0,67,54.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,19시~20시,346,444,790,11.5,92,54.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,09시~10시,148,144,292,25.0,86,54.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,18시~19시,209,191,400,12.5,44,54.0
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,12시~13시,443,434,877,12.5,128,54.0
부천시, 66,부인초교-용못내공원.옥길동종점,2,평일,10시~11시,264,271,535,12.0,74,54.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,09시~10시,343,440,783,11.5,92,54.0
광명시, 1(광명),거모동-개봉역,2,평일,20시~21시,553,530,1083,8.5,108,54.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,07시~08시,279,200,479,15.0,96,54.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,07시~08시,127,108,235,20.0,53,53.0
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,09시~10시,221,269,490,15.0,78,53.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,17시~18시,210,270,480,20.0,99,53.0
안산시, 38,부천역차고지-에이스아파트,2,평일,17시~18시,220,246,466,11.5,39,53.0
안산시, 125,홈플러스-본오교회앞,2,평일,05시~06시,233,202,435,17.5,97,53.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,17시~18시,174,143,317,22.5,92,53.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,08시~09시,36,35,71,70.0,54,53.0
광명시, 2(광명),스타필드시티부천-안양역,2,평일,20시~21시,478,452,930,8.0,90,53.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,19시~20시,46,46,92,60.0,65,53.0
안산시, 98,오이도차고지-수변공원휴게소,2,평일,19시~20시,160,195,355,27.5,104,53.0
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,20시~21시,215,224,439,15.0,78,52.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,21시~22시,156,107,263,22.5,84,52.0
광명시, 39,매화초등학교-개봉역,2,평일,19시~20시,121,166,287,20.5,45,52.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,18시~19시,100,99,199,25.0,45,52.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,14시~15시,218,208,426,15.0,78,52.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,18시~19시,217,205,422,11.5,25,52.0
안산시, 22,자원재생공사-삼천리마을앞,2,평일,06시~07시,232,181,413,17.5,97,52.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,08시~09시,267,345,612,15.0,96,52.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,13시~14시,215,236,451,15.0,78,52.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,12시~13시,40,34,74,90.0,86,52.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,13시~14시,83,80,163,32.5,65,52.0
안산시, 61,화진금속공업-부천터미널소풍,2,평일,11시~12시,489,501,990,10.0,120,51.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,13시~14시,328,317,645,11.5,92,51.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,14시~15시,328,340,668,11.5,92,51.0
안산시, 38,부천역차고지-에이스아파트,2,평일,13시~14시,213,205,418,11.5,39,51.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,08시~09시,195,207,402,12.5,57,51.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,15시~16시,35,45,80,70.0,54,51.0
안산시, 5609,그랑시티자이정문-여의도환승센터(2번승강장),2,평일,07시~08시,160,80,240,27.5,108,51.0
시흥시, 21,오이도차고지-태영아파트,2,평일,17시~18시,173,156,329,25.0,107,51.0
안산시, 98,오이도차고지-수변공원휴게소,2,평일,20시~21시,154,140,294,27.5,104,51.0
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,12시~13시,213,206,419,15.0,78,51.0
안산시, 61,화진금속공업-부천터미널소풍,2,평일,09시~10시,478,491,969,10.0,120,50.0
안산시, 55,본오동종점-오이도차고지,2,평일,13시~14시,411,404,815,9.0,93,50.0
시흥시, 21,오이도차고지-태영아파트,2,평일,08시~09시,171,218,389,25.0,107,50.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,13시~14시,38,41,79,90.0,86,50.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,16시~17시,155,96,251,22.5,88,50.0
시흥시, 21,오이도차고지-태영아파트,2,평일,18시~19시,171,182,353,25.0,107,50.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,21시~22시,155,148,303,22.5,88,50.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,21시~22시,317,323,640,11.5,92,50.0
안산시, 55,본오동종점-오이도차고지,2,평일,14시~15시,411,403,814,9.0,93,50.0
시흥시, 3301,능곡공영차고지-사당역(중),2,평일,07시~08시,107,79,186,22.5,52,50.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,11시~12시,318,267,585,11.5,92,50.0
광명시, 39,매화초등학교-개봉역,2,평일,10시~11시,117,122,239,20.5,45,50.0
안산시, 98,오이도차고지-수변공원휴게소,2,평일,09시~10시,149,159,308,27.5,104,49.0
안산시, 123,푸르지오6차후문-탄도,2,평일,15시~16시,171,166,337,25.0,110,49.0
안산시, 123,푸르지오6차후문-탄도,2,평일,16시~17시,173,164,337,25.0,110,49.0
안산시, 38,부천역차고지-에이스아파트,2,평일,12시~13시,204,204,408,11.5,39,49.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,19시~20시,66,101,167,37.5,63,49.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,21시~22시,135,143,278,25.0,86,49.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,21시~22시,94,86,180,25.0,45,49.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,12시~13시,253,219,472,15.0,96,49.0
안산시, 55,본오동종점-오이도차고지,2,평일,19시~20시,400,447,847,9.0,93,48.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,08시~09시,116,142,258,20.0,53,48.0
시흥시, 25,오이도차고지-정왕역환승센터,2,평일,06시~07시,46,19,65,50.0,32,48.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,15시~16시,199,193,392,11.5,25,48.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,07시~08시,312,257,569,15.0,121,48.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,18시~19시,115,112,227,20.0,53,48.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,08시~09시,65,79,144,37.5,63,48.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,13시~14시,246,237,483,15.0,96,48.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,08시~09시,33,38,71,70.0,40,48.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),2,평일,10시~11시,171,172,343,15.0,67,48.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,14시~15시,190,166,356,20.0,99,48.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,18시~19시,185,162,347,17.5,85,48.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,2,평일,08시~09시,77,108,185,30.0,42,48.0
안산시, 38,부천역차고지-에이스아파트,2,평일,15시~16시,200,180,380,11.5,39,48.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,20시~21시,33,31,64,70.0,54,48.0
안산시, 55,본오동종점-오이도차고지,2,평일,07시~08시,395,334,729,9.0,93,48.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,10시~11시,128,144,272,25.0,86,47.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),2,평일,06시~07시,168,132,300,15.0,67,47.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,19시~20시,90,86,176,25.0,45,47.0
광명시, 39,매화초등학교-개봉역,2,평일,09시~10시,111,130,241,20.5,45,47.0
안산시, 30,오이도차고지-광덕중학교,2,평일,16시~17시,166,154,320,22.5,99,47.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,16시~17시,114,98,212,20.0,53,47.0
안산시, 123,푸르지오6차후문-탄도,2,평일,17시~18시,166,169,335,25.0,110,47.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),2,평일,11시~12시,164,162,326,15.0,67,46.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,09시~10시,88,88,176,25.0,45,46.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,17시~18시,178,167,345,17.5,85,46.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,06시~07시,143,38,181,22.5,88,46.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,07시~08시,177,162,339,12.5,57,46.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,20시~21시,295,295,590,11.5,92,46.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,18시~19시,175,156,331,12.5,57,46.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,06시~07시,136,43,179,22.5,84,46.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,15시~16시,35,27,62,90.0,86,46.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,15시~16시,178,176,354,17.5,85,46.0
안산시, 55,본오동종점-오이도차고지,2,평일,12시~13시,382,369,751,9.0,93,46.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,15시~16시,232,224,456,15.0,96,45.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,14시~15시,231,252,483,15.0,96,45.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,12시~13시,39,45,84,60.0,65,45.0
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,11시~12시,365,322,687,12.5,128,45.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,14시~15시,61,49,110,37.5,63,45.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,19시~20시,31,29,60,70.0,54,45.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,19시~20시,142,229,371,22.5,88,45.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,10시~11시,181,173,354,15.0,78,44.0
광명시, 39,매화초등학교-개봉역,2,평일,14시~15시,103,107,210,20.5,45,44.0
안산시, 123,푸르지오6차후문-탄도,2,평일,07시~08시,154,153,307,25.0,110,44.0
안산시, 30,오이도차고지-광덕중학교,2,평일,18시~19시,154,152,306,22.5,99,44.0
안산시, 38,부천역차고지-에이스아파트,2,평일,21시~22시,184,192,376,11.5,39,44.0
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,09시~10시,362,385,747,12.5,128,44.0
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,11시~12시,183,166,349,15.0,78,44.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,11시~12시,182,176,358,15.0,78,44.0
안양시, 81,목감호수품애.중흥S클래스-안양역,2,평일,06시~07시,161,160,321,13.0,39,44.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,08시~09시,169,188,357,25.0,119,44.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,14시~15시,168,154,322,25.0,119,44.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,19시~20시,225,245,470,15.0,96,44.0
시흥시, 21,오이도차고지-태영아파트,2,평일,15시~16시,152,138,290,25.0,107,44.0
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,21시~22시,182,203,385,15.0,78,44.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,18시~19시,167,189,356,25.0,119,44.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,13시~14시,84,85,169,25.0,45,44.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,08시~09시,96,121,217,35.0,96,44.0
안산시, 98,오이도차고지-수변공원휴게소,2,평일,10시~11시,131,108,239,27.5,104,43.0
안산시, 123,푸르지오6차후문-탄도,2,평일,11시~12시,152,150,302,25.0,110,43.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,17시~18시,279,267,546,15.0,121,43.0
안산시, 30,오이도차고지-광덕중학교,2,평일,12시~13시,151,129,280,22.5,99,43.0
안산시, 123,푸르지오6차후문-탄도,2,평일,13시~14시,153,134,287,25.0,110,43.0
안산시, 123,푸르지오6차후문-탄도,2,평일,14시~15시,152,155,307,25.0,110,43.0
안산시, 38,부천역차고지-에이스아파트,2,평일,14시~15시,178,182,360,11.5,39,43.0
시흥시, 3201,삼미시장-사당역3번출구,2,평일,07시~08시,91,92,183,22.5,51,43.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,08시~09시,33,35,68,90.0,86,43.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,17시~18시,103,110,213,20.0,53,43.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,08시~09시,142,266,408,22.5,92,43.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,07시~08시,159,161,320,25.0,119,42.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,21시~22시,165,155,320,20.0,99,42.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,18시~19시,80,68,148,25.0,38,42.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,14시~15시,176,186,362,11.5,25,42.0
안산시, 55,본오동종점-오이도차고지,2,평일,09시~10시,350,334,684,9.0,93,42.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,19시~20시,29,15,44,70.0,40,42.0
안산시, 30,오이도차고지-광덕중학교,2,평일,15시~16시,147,136,283,22.5,99,42.0
안산시, 38,부천역차고지-에이스아파트,2,평일,11시~12시,174,156,330,11.5,39,42.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,06시~07시,68,65,133,32.5,65,42.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,14시~15시,29,25,54,70.0,54,42.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,20시~21시,175,170,345,11.5,25,42.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,14시~15시,132,112,244,22.5,88,42.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,16시~17시,163,160,323,12.5,44,42.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,10시~11시,264,278,542,11.5,92,41.0
안산시, 123,푸르지오6차후문-탄도,2,평일,18시~19시,146,150,296,25.0,110,41.0
시흥시, 21,오이도차고지-태영아파트,2,평일,06시~07시,140,104,244,25.0,107,41.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,09시~10시,98,86,184,20.0,53,41.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,06시~07시,28,13,41,70.0,40,41.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,08시~09시,98,100,198,20.0,20,41.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,12시~13시,113,112,225,25.0,86,41.0
안산시, 55,본오동종점-오이도차고지,2,평일,11시~12시,342,318,660,9.0,93,41.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,19시~20시,98,113,211,20.0,20,41.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,11시~12시,66,58,124,32.5,65,41.0
안산시, 61,화진금속공업-부천터미널소풍,2,평일,06시~07시,391,358,749,10.0,120,41.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,15시~16시,79,70,149,25.0,45,41.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,09시~10시,173,170,343,11.5,25,41.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,07시~08시,172,146,318,11.5,25,41.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,14시~15시,31,29,60,90.0,86,41.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,20시~21시,124,120,244,22.5,88,40.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,19시~20시,155,194,349,17.5,85,40.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,17시~18시,166,134,300,11.5,25,40.0
시흥시, 25,오이도차고지-정왕역환승센터,2,평일,08시~09시,38,67,105,50.0,32,40.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,18시~19시,96,81,177,20.0,52,40.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,16시~17시,118,96,214,22.5,84,40.0
안산시, 30,오이도차고지-광덕중학교,2,평일,14시~15시,140,125,265,22.5,99,40.0
안산시, 38,부천역차고지-에이스아파트,2,평일,09시~10시,165,155,320,11.5,39,40.0
시흥시, 21,오이도차고지-태영아파트,2,평일,09시~10시,136,148,284,25.0,107,40.0
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,10시~11시,167,169,336,15.0,78,40.0
광명시, 39,매화초등학교-개봉역,2,평일,12시~13시,93,100,193,20.5,45,40.0
광명시, 39,매화초등학교-개봉역,2,평일,13시~14시,93,87,180,20.5,45,40.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,16시~17시,76,76,152,25.0,38,40.0
광명시, 39,매화초등학교-개봉역,2,평일,21시~22시,94,78,172,20.5,45,40.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,14시~15시,154,136,290,12.5,57,40.0
안양시, 81,목감호수품애.중흥S클래스-안양역,2,평일,20시~21시,147,144,291,13.0,39,40.0
시흥시, 3301,능곡공영차고지-사당역(중),2,평일,18시~19시,86,55,141,22.5,52,40.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,15시~16시,122,114,236,22.5,88,39.0
시흥시, 25,오이도차고지-정왕역환승센터,2,평일,18시~19시,37,28,65,50.0,32,39.0
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,19시~20시,322,372,694,12.5,128,39.0
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,10시~11시,321,300,621,12.5,128,39.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,08시~09시,169,244,413,11.0,27,39.0
안산시, 30,오이도차고지-광덕중학교,2,평일,17시~18시,139,145,284,22.5,99,39.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,08시~09시,149,167,316,12.5,44,39.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,13시~14시,162,166,328,11.5,25,39.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,17시~18시,27,20,47,70.0,40,39.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,09시~10시,201,210,411,15.0,96,39.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,21시~22시,63,73,136,32.5,65,39.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,08시~09시,152,167,319,17.5,85,39.0
안산시, 38,부천역차고지-에이스아파트,2,평일,19시~20시,163,174,337,11.5,39,39.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,2,평일,06시~07시,63,30,93,30.0,42,39.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,07시~08시,92,89,181,20.0,52,38.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,11시~12시,195,178,373,15.0,96,38.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,17시~18시,167,187,354,11.0,27,38.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,16시~17시,125,91,216,22.5,92,38.0
안산시, 38,부천역차고지-에이스아파트,2,평일,06시~07시,159,118,277,11.5,39,38.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,10시~11시,29,28,57,90.0,86,38.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,16시~17시,144,127,271,25.0,119,38.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,11시~12시,104,104,208,25.0,86,38.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,17시~18시,29,28,57,90.0,86,38.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,12시~13시,119,72,191,22.5,88,38.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,09시~10시,33,28,61,60.0,65,38.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,15시~16시,145,147,292,25.0,119,38.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,17시~18시,146,156,302,12.5,57,38.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,06시~07시,239,120,359,11.5,92,37.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,20시~21시,103,90,193,25.0,86,37.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,19시~20시,89,99,188,20.0,53,37.0
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,06시~07시,301,235,536,12.5,128,37.0
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,21시~22시,189,176,365,15.0,96,37.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,21시~22시,28,31,59,90.0,86,37.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,20시~21시,28,26,54,90.0,86,37.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,08시~09시,237,332,569,15.0,121,37.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,13시~14시,50,50,100,37.5,63,37.0
안산시, 123,푸르지오6차후문-탄도,2,평일,08시~09시,132,130,262,25.0,110,37.0
안산시, 38,부천역차고지-에이스아파트,2,평일,10시~11시,156,154,310,11.5,39,37.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,12시~13시,141,145,286,25.0,119,37.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,13시~14시,101,99,200,25.0,86,37.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,08시~09시,117,206,323,22.5,88,37.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,2,평일,08시~09시,88,101,189,20.0,51,37.0
안산시, 55,본오동종점-오이도차고지,2,평일,06시~07시,305,259,564,9.0,93,37.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,12시~13시,25,25,50,70.0,54,36.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,06시~07시,119,21,140,22.5,92,36.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,12시~13시,48,49,97,37.5,63,36.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,15시~16시,108,81,189,22.5,84,36.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,20시~21시,149,139,288,15.0,78,36.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,18시~19시,118,167,285,22.5,92,36.0
안산시, 55,본오동종점-오이도차고지,2,평일,21시~22시,299,304,603,9.0,93,36.0
안산시, 61,화진금속공업-부천터미널소풍,2,평일,20시~21시,346,380,726,10.0,120,36.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,07시~08시,140,146,286,12.5,44,36.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,18시~19시,25,28,53,70.0,54,36.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,15시~16시,49,46,95,37.5,63,36.0
안산시, 22,자원재생공사-삼천리마을앞,2,평일,22시~23시,160,202,362,17.5,97,36.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,14시~15시,25,24,49,70.0,40,36.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,18시~19시,108,113,221,22.5,84,36.0
안산시, 30,오이도차고지-광덕중학교,2,평일,13시~14시,126,138,264,22.5,99,36.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,2,평일,17시~18시,57,45,102,30.0,44,36.0
안산시, 30,오이도차고지-광덕중학교,2,평일,08시~09시,123,113,236,22.5,99,35.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,21시~22시,135,128,263,12.5,57,35.0
안산시, 123,푸르지오6차후문-탄도,2,평일,12시~13시,122,117,239,25.0,110,35.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,14시~15시,137,125,262,17.5,85,35.0
