지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
안산시, 125,홈플러스-본오교회앞,1,평일,14시~15시,519,518,1037,17.5,97,117.0
안산시, 125,홈플러스-본오교회앞,1,평일,21시~22시,514,562,1076,17.5,97,115.99999999999999
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,18시~19시,560,488,1048,12.0,74,113.99999999999999
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,06시~07시,473,267,740,15.0,78,113.99999999999999
광명시, 1(광명),거모동-개봉역,1,평일,07시~08시,1146,990,2136,8.5,108,112.99999999999999
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,08시~09시,557,556,1113,12.0,74,112.99999999999999
광명시, 2(광명),스타필드시티부천-안양역,1,평일,08시~09시,997,"1,092",2089,8.0,90,111.00000000000001
광명시, 39,매화초등학교-개봉역,1,평일,17시~18시,259,183,442,20.5,45,111.00000000000001
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,19시~20시,177,155,332,32.5,65,111.00000000000001
시흥시, 23,월곶역-본오동차고지,1,평일,07시~08시,695,619,1314,12.5,99,110.00000000000001
광명시, 1(광명),거모동-개봉역,1,평일,18시~19시,1104,944,2048,8.5,108,109.00000000000001
안산시, 20,경원여객-시흥시청후문.종합일자리센터,1,평일,18시~19시,74,56,130,70.0,40,108.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,08시~09시,321,396,717,27.5,104,106.0
광명시, 39,매화초등학교-개봉역,1,평일,06시~07시,248,173,421,20.5,45,106.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,07시~08시,680,408,1088,11.5,92,106.0
시흥시, 23,월곶역-본오동차고지,1,평일,17시~18시,664,600,1264,12.5,99,105.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,07시~08시,949,800,1749,8.0,90,105.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,08시~09시,465,548,1013,17.5,97,105.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,18시~19시,667,544,1211,11.5,92,104.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,08시~09시,678,711,1389,8.5,69,104.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,18시~19시,369,339,708,15.0,67,103.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,21시~22시,79,94,173,90.0,86,103.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,17시~18시,506,457,963,12.0,74,103.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,18시~19시,309,271,580,27.5,104,102.0
안산시, 125,홈플러스-본오교회앞,1,평일,16시~17시,452,430,882,17.5,97,102.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,18시~19시,919,793,1712,8.0,90,102.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,08시~09시,646,847,1493,11.5,92,101.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,08시~09시,161,210,371,32.5,65,101.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,07시~08시,77,59,136,90.0,86,101.0
안산시, 62,본오동종점-한라비발디1차,1,평일,21시~22시,1082,"1,140",2222,8.0,108,100.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,07시~08시,442,347,789,17.5,97,100.0
광명시, 1(광명),거모동-개봉역,1,평일,08시~09시,1003,"1,202",2205,8.5,108,99.0
안산시, 62,본오동종점-한라비발디1차,1,평일,08시~09시,1072,"1,140",2212,8.0,108,99.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,08시~09시,74,90,164,90.0,86,97.0
안산시, 62,본오동종점-한라비발디1차,1,평일,17시~18시,1049,947,1996,8.0,108,97.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,18시~19시,628,590,1218,8.5,69,97.0
시흥시, 23,월곶역-본오동차고지,1,평일,16시~17시,614,590,1204,12.5,99,97.0
안산시, 125,홈플러스-본오교회앞,1,평일,15시~16시,430,447,877,17.5,97,97.0
안산시, 125,홈플러스-본오교회앞,1,평일,13시~14시,430,401,831,17.5,97,97.0
안산시, 125,홈플러스-본오교회앞,1,평일,09시~10시,428,444,872,17.5,97,97.0
시흥시, 23,월곶역-본오동차고지,1,평일,19시~20시,601,649,1250,12.5,99,95.0
시흥시, 25,오이도차고지-정왕역환승센터,1,평일,07시~08시,91,76,167,50.0,32,95.0
시흥시, 23,월곶역-본오동차고지,1,평일,20시~21시,596,550,1146,12.5,99,94.0
안산시, 62,본오동종점-한라비발디1차,1,평일,19시~20시,1005,"1,035",2040,8.0,108,93.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,18시~19시,148,129,277,32.5,65,93.0
안산시, 62,본오동종점-한라비발디1차,1,평일,07시~08시,998,924,1922,8.0,108,92.0
시흥시, 23,월곶역-본오동차고지,1,평일,21시~22시,574,702,1276,12.5,99,91.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,19시~20시,380,472,852,15.0,78,91.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,07시~08시,265,245,510,27.5,104,88.0
안산시, 125,홈플러스-본오교회앞,1,평일,12시~13시,391,401,792,17.5,97,88.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,16시~17시,432,417,849,12.0,74,88.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,20시~21시,141,169,310,32.5,65,88.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,07시~08시,845,736,1581,10.0,120,88.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,19시~20시,310,261,571,15.0,67,87.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,17시~18시,263,196,459,27.5,104,87.0
시흥시, 21,오이도차고지-태영아파트,1,평일,07시~08시,294,257,551,25.0,107,86.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,18시~19시,318,278,596,13.0,39,86.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,21시~22시,306,304,610,15.0,67,86.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,18시~19시,823,751,1574,10.0,120,86.0
안산시, 35,경원여객안양차고지-중앙역앞,1,평일,19시~20시,35,14,49,180.0,92,86.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,17시~18시,137,128,265,32.5,65,86.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,20시~21시,353,308,661,15.0,78,85.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,08시~09시,816,936,1752,10.0,120,85.0
안산시, 125,홈플러스-본오교회앞,1,평일,11시~12시,371,344,715,17.5,97,84.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,17시~18시,372,345,717,17.5,97,84.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,18시~19시,345,304,649,15.0,78,83.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,07시~08시,305,242,547,13.0,39,83.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,18시~19시,420,346,766,15.0,96,82.0
광명시, 39,매화초등학교-개봉역,1,평일,19시~20시,192,187,379,20.5,45,82.0
광명시, 1(광명),거모동-개봉역,1,평일,17시~18시,838,707,1545,8.5,108,82.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,07시~08시,404,340,744,12.0,74,82.0
시흥시, 23,월곶역-본오동차고지,1,평일,13시~14시,504,475,979,12.5,99,80.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,20시~21시,285,338,623,15.0,67,80.0
시흥시, 23,월곶역-본오동차고지,1,평일,15시~16시,504,486,990,12.5,99,80.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,18시~19시,219,179,398,25.0,86,80.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,17시~18시,723,695,1418,8.0,90,80.0
시흥시, 23,월곶역-본오동차고지,1,평일,14시~15시,503,503,1006,12.5,99,79.0
안산시, 62,본오동종점-한라비발디1차,1,평일,20시~21시,854,829,1683,8.0,108,79.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,19시~20시,344,360,704,17.5,97,78.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,19시~20시,105,115,220,37.5,63,78.0
시흥시, 23,월곶역-본오동차고지,1,평일,09시~10시,497,516,1013,12.5,99,78.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,19시~20시,232,306,538,27.5,104,77.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,19시~20시,212,177,389,25.0,86,77.0
안산시, 62,본오동종점-한라비발디1차,1,평일,15시~16시,825,762,1587,8.0,108,76.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,17시~18시,280,251,531,13.0,39,76.0
안산시, 55,본오동종점-오이도차고지,1,평일,18시~19시,626,634,1260,9.0,93,76.0
안산시, 62,본오동종점-한라비발디1차,1,평일,16시~17시,816,826,1642,8.0,108,76.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,20시~21시,228,207,435,27.5,104,75.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,19시~20시,370,408,778,12.0,74,75.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,08시~09시,274,318,592,13.0,39,74.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,17시~18시,263,248,511,15.0,67,74.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,19시~20시,64,60,124,60.0,65,74.0
시흥시, 21,오이도차고지-태영아파트,1,평일,18시~19시,255,230,485,25.0,107,74.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,1,평일,07시~08시,242,142,384,22.5,92,74.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,20시~21시,658,462,1120,8.0,90,73.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,17시~18시,702,589,1291,10.0,120,73.0
광명시, 39,매화초등학교-개봉역,1,평일,21시~22시,172,184,356,20.5,45,73.0
광명시, 39,매화초등학교-개봉역,1,평일,16시~17시,171,161,332,20.5,45,73.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,17시~18시,474,441,915,8.5,69,73.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,17시~18시,466,401,867,11.5,92,73.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,19시~20시,271,252,523,13.0,39,73.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,07시~08시,98,64,162,37.5,63,73.0
광명시, 1(광명),거모동-개봉역,1,평일,19시~20시,739,723,1462,8.5,108,73.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,07시~08시,201,143,344,25.0,86,73.0
시흥시, 23,월곶역-본오동차고지,1,평일,06시~07시,465,436,901,12.5,99,73.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,09시~10시,257,287,544,15.0,67,72.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,16시~17시,198,173,371,25.0,86,72.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,08시~09시,294,316,610,15.0,78,71.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,19시~20시,464,454,918,8.5,69,71.0
안산시, 125,홈플러스-본오교회앞,1,평일,10시~11시,317,323,640,17.5,97,71.0
안산시, 125,홈플러스-본오교회앞,1,평일,06시~07시,313,237,550,17.5,97,71.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,16시~17시,292,226,518,15.0,78,70.0
안산시, 38,부천역차고지-에이스아파트,1,평일,07시~08시,294,258,552,11.5,39,70.0
안산시, 62,본오동종점-한라비발디1차,1,평일,06시~07시,761,683,1444,8.0,108,70.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,19시~20시,53,58,111,90.0,86,69.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),1,평일,08시~09시,274,349,623,20.0,99,69.0
안산시, 55,본오동종점-오이도차고지,1,평일,08시~09시,573,635,1208,9.0,93,69.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,19시~20시,650,698,1348,10.0,120,68.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,06시~07시,206,141,347,27.5,104,68.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,17시~18시,283,246,529,15.0,78,68.0
안산시, 62,본오동종점-한라비발디1차,1,평일,09시~10시,719,761,1480,8.0,108,67.0
시흥시, 23,월곶역-본오동차고지,1,평일,12시~13시,424,413,837,12.5,99,67.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,18시~19시,541,540,1081,12.5,128,66.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,1,평일,18시~19시,207,84,291,22.5,88,66.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,1,평일,07시~08시,206,145,351,22.5,88,66.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,21시~22시,593,813,1406,8.0,90,66.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,15시~16시,325,317,642,12.0,74,66.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,16시~17시,273,271,544,15.0,78,66.0
안산시, 38,부천역차고지-에이스아파트,1,평일,18시~19시,270,241,511,11.5,39,65.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,20시~21시,241,254,495,13.0,39,65.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,21시~22시,198,218,416,27.5,104,65.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,18시~19시,87,53,140,37.5,63,65.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,08시~09시,178,222,400,25.0,86,65.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,17시~18시,56,50,106,60.0,65,65.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,14시~15시,572,561,1133,8.0,90,64.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,16시~17시,418,406,824,8.5,69,64.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,1,평일,07시~08시,103,83,186,30.0,44,64.0
안산시, 35,경원여객안양차고지-중앙역앞,1,평일,07시~08시,26,23,49,180.0,92,64.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,1,평일,07시~08시,103,103,206,30.0,42,64.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,21시~22시,177,199,376,25.0,86,64.0
안산시, 55,본오동종점-오이도차고지,1,평일,17시~18시,525,457,982,9.0,93,64.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,14시~15시,191,156,347,27.5,104,63.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,07시~08시,261,234,495,15.0,78,63.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,07시~08시,407,326,733,8.5,69,63.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,15시~16시,261,251,512,15.0,78,63.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,15시~16시,192,204,396,27.5,104,63.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,06시~07시,275,240,515,17.5,97,62.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,21시~22시,259,363,622,15.0,78,62.0
광명시, 1(광명),거모동-개봉역,1,평일,16시~17시,630,605,1235,8.5,108,62.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,16시~17시,556,524,1080,8.0,90,62.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,09시~10시,399,389,788,8.5,69,61.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,21시~22시,225,263,488,13.0,39,61.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,21시~22시,271,320,591,17.5,97,61.0
시흥시, 3200,포동차고지-서초역1번출구,1,평일,07시~08시,182,126,308,22.5,84,61.0
광명시, 1(광명),거모동-개봉역,1,평일,21시~22시,617,685,1302,8.5,108,61.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,1,평일,21시~22시,253,294,547,11.5,25,61.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),1,평일,07시~08시,243,169,412,20.0,99,61.0
안산시, 55,본오동종점-오이도차고지,1,평일,07시~08시,504,447,951,9.0,93,61.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,1,평일,06시~07시,42,12,54,70.0,40,61.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,08시~09시,52,60,112,60.0,65,60.0
안산시, 62,본오동종점-한라비발디1차,1,평일,14시~15시,652,621,1273,8.0,108,60.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,16시~17시,267,248,515,17.5,97,60.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,14시~15시,297,291,588,12.0,74,60.0
시흥시, 26,시흥우체국.센트럴병원-신천동,1,평일,07시~08시,132,81,213,35.0,96,60.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,18시~19시,116,98,214,25.0,45,60.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,15시~16시,543,539,1082,8.0,90,60.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,1,평일,17시~18시,41,33,74,70.0,40,60.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,08시~09시,116,154,270,25.0,45,60.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,07시~08시,116,94,210,25.0,45,60.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,08시~09시,484,557,1041,12.5,128,59.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,07시~08시,485,386,871,12.5,128,59.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,1,평일,18시~19시,142,124,266,20.0,53,59.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,20시~21시,570,569,1139,10.0,120,59.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,07시~08시,51,45,96,60.0,65,59.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),1,평일,07시~08시,257,207,464,11.0,27,59.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,09시~10시,290,339,629,12.0,74,59.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,18시~19시,45,49,94,90.0,86,59.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,21시~22시,380,378,758,8.5,69,59.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,06시~07시,94,94,188,32.5,65,59.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,13시~14시,287,288,575,12.0,74,57.99999999999999
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,07시~08시,40,45,85,70.0,54,57.99999999999999
광명시, 1(광명),거모동-개봉역,1,평일,06시~07시,591,467,1058,8.5,108,57.99999999999999
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,08시~09시,296,376,672,15.0,96,57.99999999999999
안산시, 125,홈플러스-본오교회앞,1,평일,22시~23시,256,336,592,17.5,97,57.99999999999999
안산시, 22,자원재생공사-삼천리마을앞,1,평일,20시~21시,255,265,520,17.5,97,57.99999999999999
시흥시, 21,오이도차고지-태영아파트,1,평일,21시~22시,199,189,388,25.0,107,57.99999999999999
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,07시~08시,298,228,526,15.0,96,57.99999999999999
시흥시, 21,오이도차고지-태영아파트,1,평일,08시~09시,199,259,458,25.0,107,57.99999999999999
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,20시~21시,40,36,76,70.0,54,57.99999999999999
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,19시~20시,243,248,491,15.0,78,57.99999999999999
안산시, 99,오이도차고지-삼천리마을앞,1,평일,18시~19시,223,191,414,17.5,85,56.99999999999999
광명시, 1(광명),거모동-개봉역,1,평일,15시~16시,584,548,1132,8.5,108,56.99999999999999
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,15시~16시,373,325,698,8.5,69,56.99999999999999
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,16시~17시,367,320,687,11.5,92,56.99999999999999
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,12시~13시,282,265,547,12.0,74,56.99999999999999
광명시, 2(광명),스타필드시티부천-안양역,1,평일,09시~10시,517,567,1084,8.0,90,56.99999999999999
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,17시~18시,294,231,525,15.0,96,56.99999999999999
안산시, 98,오이도차고지-수변공원휴게소,1,평일,16시~17시,171,180,351,27.5,104,56.99999999999999
시흥시, 16,은계아란트리-인천대공원역,1,평일,07시~08시,137,130,267,20.0,20,56.99999999999999
안산시, 22,자원재생공사-삼천리마을앞,1,평일,15시~16시,253,275,528,17.5,97,56.99999999999999
시흥시, 23,월곶역-본오동차고지,1,평일,10시~11시,362,334,696,12.5,99,56.99999999999999
시흥시, 23,월곶역-본오동차고지,1,평일,11시~12시,363,377,740,12.5,99,56.99999999999999
안산시, 61,화진금속공업-부천터미널소풍,1,평일,16시~17시,544,538,1082,10.0,120,56.99999999999999
안산시, 22,자원재생공사-삼천리마을앞,1,평일,14시~15시,247,224,471,17.5,97,56.00000000000001
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,20시~21시,234,271,505,15.0,78,56.00000000000001
안산시, 320,경원여객-여의도환승센터(1번승강장),1,평일,07시~08시,352,271,623,15.0,121,55.00000000000001
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,1,평일,08시~09시,230,228,458,11.5,25,55.00000000000001
광명시, 1(광명),거모동-개봉역,1,평일,13시~14시,558,570,1128,8.5,108,55.00000000000001
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,1,평일,07시~08시,132,118,250,20.0,53,55.00000000000001
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,09시~10시,88,87,175,32.5,65,55.00000000000001
안산시, 62,본오동종점-한라비발디1차,1,평일,12시~13시,595,564,1159,8.0,108,55.00000000000001
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),1,평일,18시~19시,219,218,437,20.0,99,55.00000000000001
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,20시~21시,271,261,532,12.0,74,55.00000000000001
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,17시~18시,454,399,853,12.5,128,55.00000000000001
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,22시~23시,198,224,422,15.0,67,55.00000000000001
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,15시~16시,200,198,398,13.0,39,54.0
광명시, 1(광명),거모동-개봉역,1,평일,09시~10시,551,606,1157,8.5,108,54.0
광명시, 39,매화초등학교-개봉역,1,평일,13시~14시,126,119,245,20.5,45,54.0
광명시, 39,매화초등학교-개봉역,1,평일,09시~10시,127,156,283,20.5,45,54.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,05시~06시,41,38,79,90.0,86,54.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,08시~09시,73,108,181,37.5,63,54.0
안산시, 62,본오동종점-한라비발디1차,1,평일,13시~14시,586,584,1170,8.0,108,54.0
안산시, 5609,그랑시티자이정문-여의도환승센터(2번승강장),1,평일,07시~08시,169,81,250,27.5,108,54.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,21시~22시,47,43,90,60.0,65,54.0
안산시, 38,부천역차고지-에이스아파트,1,평일,08시~09시,221,277,498,11.5,39,53.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,15시~16시,508,489,997,10.0,120,53.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,13시~14시,479,460,939,8.0,90,53.0
광명시, 39,매화초등학교-개봉역,1,평일,15시~16시,124,107,231,20.5,45,53.0
시흥시, 16,은계아란트리-인천대공원역,1,평일,08시~09시,127,132,259,20.0,20,53.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,18시~19시,36,29,65,70.0,54,53.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,1,평일,18시~19시,172,88,260,22.5,92,53.0
시흥시, 3200,포동차고지-서초역1번출구,1,평일,06시~07시,158,34,192,22.5,84,53.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,16시~17시,185,188,373,15.0,67,52.0
안산시, 350,경원여객안양차고지-함상전망대,1,평일,18시~19시,197,189,386,25.0,119,52.0
안산시, 350,경원여객안양차고지-함상전망대,1,평일,17시~18시,199,159,358,25.0,119,52.0
시흥시, 3200,포동차고지-서초역1번출구,1,평일,18시~19시,154,63,217,22.5,84,52.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,20시~21시,143,168,311,25.0,86,52.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,13시~14시,230,228,458,17.5,97,52.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,19시~20시,334,416,750,11.5,92,52.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,22시~23시,70,74,144,37.5,63,52.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,18시~19시,45,32,77,60.0,65,52.0
안산시, 123,푸르지오6차후문-탄도,1,평일,07시~08시,182,164,346,25.0,110,52.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,20시~21시,335,358,693,11.5,92,52.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,21시~22시,489,607,1096,10.0,120,51.0
